Product_sku_0,Place_name_0,Total_Price_0,Price_per_meter_0,Land_Area_0,Certificate_0,Land_Dimensions_0,Property_Type_0,Ad_Type_0,Place_PostalAddress_addressLocality_0,BreadcrumbList_ListItem_name_2,BreadcrumbList_ListItem_name_3,Product_description_0
las8915966,Dijual Tanah dalam Komplek di Cempaka Putih Jakarta Pusat,"Rp 1,5 Miliar Total",,100 m²,SHM,,Tanah,Dijual,"Cempaka Putih, Jakarta Pusat",Jakarta Pusat,Cempaka Putih,"DI JUAL TANAH SANGAT STRATEGIS DI DALAM KOMPLEK CEMPAKA PUTIH JAKARTA PUSAT

LUAS Tanah = 100m² 
Harga pasar di 17,7jtaan/m² sd 20jta/m²
Legalitas SHM
Jalan 2mobil nempel
Harga 1,5M nego

*kf*"
las8921435,Tanah Kavling Citra Garden Puri - Denza Jakarta Barat Boulevard,"Rp 1,4 Miliar Total",,108 m² (5x21m),PPJB,5x21 m,Tanah,Dijual,"Semanan, Jakarta Barat",Jakarta Barat,Semanan,WTS / dijual cepat 
las8710911,Tanah Kavling Metland Puri Cluster East Terrace Gandeng Akses Tol,"Rp 22,5 Juta",,180 m² (18x10m),PPJB,18x10 m,Tanah,Dijual,"Metland Puri, Jakarta Barat",Jakarta Barat,Metland Puri,"DiJual Cepat :

Kavling East Terrace Metland : 
1. Badan 10x15 m(150 m2) Barat Daya
Harga 22,5/m2 Nego

2. Badan 10x18 m(180 m2) Timur Laut (depan
taman, tidak ada rumah depan)
Harga 22,5/m2 

Surat PPJB

vi"
las4358414,Tanah Ciputat Raya 8 Menit Dari Mall Pondok Indah,"Rp 55,3 Miliar Total",Rp 35 Juta /m²,1580 m²,HGB,,Tanah,Dijual,"Kebayoran Lama, Jakarta Selatan",Jakarta Selatan,Kebayoran Lama,"Hadap jalan raya
lokasi strategis"
las4269281,Super Best Deal Tanah Komersial Cbd Pik 2. Bisa Bangun 25 Lantai,Rp 191 Miliar Total,Rp 50 Juta /m²,3825 m² (66x65m),HGB,66x65 m,Tanah,Dijual,"Pantai Indah Kapuk 2, Jakarta Utara",Jakarta Utara,Pantai Indah Kapuk 2,"KAVLING KOMERSIAL CBD PIK 2, SATU-SATUNYA KAVLING KOMERSIAL BISA BANGUN HINGGA 25 LANTAI!

Ukuran 65x66 = 3825m2 
JL MH THAMRIN, POSISI BOULEVARD! 
SELANGKAH MENUJU MENARA SYARIAH DAN EXIT TOL GATE!

For More : 
Cipto - Icon Property
08778xxxxxxx"
las8810029,DIJUAL TANAH LUAS 6000M2 DI JALAN ROROTAN 015,Rp 30 Miliar Total,Rp 5 Juta /m²,6000 m²,Lainnya,,Tanah,Dijual,"Rorotan, Jakarta Utara",Jakarta Utara,Rorotan,"DIJUAL TANAH LUAS 6000M2 DI JALAN PERALATAN ROROTAN
Detail Properti:
- Luas Tanah: 6000m2
- Surat: SHM
- Zona: Kuning
- Harga: Rp39,5 Miliar (Rp5 juta/m2 nego)

Lokasi strategis di Jalan Peralatan, Rorotan dengan akses mudah ke berbagai fasilitas. Tanah dengan sertifikat SHM siap untuk berbagai keperluan pengembangan properti.
Keunggulan:
- Luas tanah sangat besar 6000m2
- Sertifikat SHM lengkap
- Lokasi strategis dengan akses transportasi mudah
- Harga kompetitif Rp5 juta per meter (nego)
- Zona kuning memungkinkan berbagai jenis pembangunan

Tanah ini sangat cocok untuk:
- Pengembangan perumahan
- Proyek properti komersial
- Investasi jangka panjang
- Gudang atau industri
- Lahan usaha lainnya

Harga Rp39,5 Miliar (Rp5 juta per meter) masih bisa dinegosiasikan
Segera hubungi: +628222xxxxxxxFany)
 -A"
las3451415,Tanah Kavling Siap Bangun Dalam Komplek Di Cipayung Jakarta Timur,"Rp 2,2 Miliar Total","Rp 7,5 Juta /m²",294 m² (21x14m),SHM,21x14 m,Tanah,Dijual,"Cipayung, Jakarta Timur",Jakarta Timur,Cipayung,"Dijual Tanah Kavling Siap Bangun Dalam Komplek Di Setu Cipayung Jakarta Timur

SELLING POINT:
- One Gate System+Security 24 Jam
- Row Jalan 6 Meter
- 5 Menit ke Pintu Tol Bambu Apus

Spesifikasi Tanah:
Luas tanah 294 m²
Ukuran Tanah 17×21 meter
Legalitas SHM 
Status Legalitas Onhand
Hadap Utara

Harga: Rp 7,5 Juta/m²"
las8826430,Tanah Murah Siap Huni Di Dalam Komplek Jagakarsa,"Rp 4,22 Miliar Total","Rp 10,7 Juta /m²",395 m² (24x16m),HGB,24x16 m,Tanah,Dijual,"Jagakarsa, Jakarta Selatan",Jakarta Selatan,Jagakarsa,"Tanah murah siap bangun, sertipikat sudah pecah masing"" unit, konsumen bisa langsung bangun sendiri, IMB sudah ada, lokasi di dalam komplek besar masuk wilayah Jagakarsa Jakarta selatan.
lokasi strategis, pinggir jalan raya m Kahfi, akses jalan 2 mobil, jalan komplek lebar, fasilitas umumnya sudah lengkap, dari segi pendidikan di sini ada sekolahan mulai dari TK, SD sampai SMP ada di dalam komplek, sarana olah raga di sini ada kolam renang dewasa dan anak""  sarana ibadah ada masjid di dalam komplek."
Dijual,Tanah Murah Siap Bangun Jagakarsa Jakarta Selatan,"Rp 1,42 Miliar Total",,122 m² (20x6m),HGB,,20x6 m,Tanah,"Jagakarsa, Jakarta Selatan",Jakarta Selatan,Jagakarsa,"Tanah murah siap bangun , Jagakarsa Jakarta selatan tinggal 1 unit lagi, 
sertipikat dan IMB/ pbg sudah pecah masing"" unit.
konsumen bisa langsung bangun sendiri  tanpa ribet perijinannya.
lingkungan asri, jalan komplek lebar, fasilitas umum lengkap, ada sarana pendidikan, sarana ibadah dan olah raga berenang juga ada, lingkungan bebas banjir aman dan nyaman."
Tanah,Tanah Murah Di Jagakarsa Jakarta Selatan,"Rp 1,41 Miliar Total","Rp 11,6 Juta /m²",122 m² (20x6m),HGB,,20x6 m,Ada,"Jagakarsa, Jakarta Selatan",Jakarta Selatan,Jagakarsa,"Tanah murah di daerah Jagakarsa Jakarta selatan.
Lokasi strategis, pinggir jalan raya, akses sangat mudah, bagi yg suka tinggal di komplek yg berukuran luas dan yg sudah memiliki fasilitasnya lengkap, di sini tempatnya.
Fasilitas yg ada saat ini:
Sekolah internasional mulai dari TK, SD sampai SMP ada di dalam komplek.
Sarana ibadah ada masjid di dalam komplek.
Sarana olah raga ada kolam renang di dalam nya.
Kelebihan dari komplek ini dari segi legalitasnya clear.
Sertipikat sudah pecah masing"" unit.
IMB sudah pecah masing"" unit.
Pembayaran bisa fleksibel, cash bertahap atau melalui bank, Kredit Kepemilikan Tanah ( KPT), jangka waktunya bisa maksimal sampai 15 tahun..ayo buruan survey sebelum terjual.."
Dijual,Tanah Murah Siap Bangun Di Dalam Komplek,"Rp 10,6 Juta",,449 m² (22x20m),HGB,,22x20 m,Tanah,"Jagakarsa, Jakarta Selatan",Jakarta Selatan,Jagakarsa,"Tanah kavling siap bangun di daerah Jagakarsa Jakarta selatan.
lokasi dalam komplek besar, posisi kavling di hook, bisa hadap selatan dan barat, lingkungan komplek sangat asri, banyak pohon rindang di dalamnya.
sangat cocok untuk orang yg suka tinggal di dalam komplek besar yg fasilitas kompleknya sudah lengkap."
las8756760,Kavling Usaha Hoek 755m2 Strategis Tanjung Duren Jakarta Barat,Rp 18 Miliar Total,,750 m²,SHM,,Tanah,Dijual,"Tanjung Duren, Jakarta Barat",Jakarta Barat,Tanjung Duren,"Tanah hoek luas pinggir jalan Tanjung Duren dekat Pasar kopro. 
bebas banjir
SHM 
Lt 755m2 (2 sertifikat)
Uk 25.5 x 30
hadap selatan dan barat
lebar jalan 3 mobil
*Jual 18M* nego, KPR bisa dibantu
mau beli tanah sama Jaqualine y, wa ke 0817028xxxx

mengalami kesulitan menjual properti Tanjung Duren dan sekitarnya?  atau mau mengembangkan potensi di bidang properti? silahkan hubungi
Jaqualine • Wa.me/62817028xxxx

profesional • terpercaya • terbaik
jual • beli • sewa • kpr • investasi • join properti"
las8762042,Rumah Hitung Tanah Lokasi Strategis Bebas Banjir Tanjung Duren Jakarta Barat,"Rp 6,7 Miliar Total",,279 m²,HGB,,Tanah,Dijual,"Tanjung Duren, Jakarta Barat",Jakarta Barat,Tanjung Duren,"Rumah potensi hitung tanah belakang mall Central Park, Tanjung Duren. 
HGB  
Lt 279 (uk12x23)
Listrik 1300 watt
Air PAM
Hadap Timur view city

*Jual 6.7M* nego, KPR bisa dibantu

Agen properti spesialis Tanjung Duren Jakarta Barat
menerima titip jual beli property kami bantu pasarkan secara profesional dan maksimal. Gratis! 
*Jaqualine*
Wa.me/628170286xxx

Video Follow Instagram: 
https://www.instagram.com/jaqualine_property?igsh=MXJ6d2hqYnVqNjIzYQ%3D%3D&utm_source=qr

JUAL • BELI • KPR • INVESTASI • JOIN PROPERTI"
las8973654,"FRANS CEN-Dijual TANAH Murah Di casa jardin, Bagus.wow.jarang ada.BU LT. 462,3 m2","Rp 10,6 Miliar Total",Rp 23 Juta /m²,462 m²,PPJB,,Tanah,Dijual,"Daan Mogot, Jakarta Barat",Jakarta Barat,Daan Mogot,"FRANS CEN-Dijual TANAH Murah Di casa jardin, Bagus.wow.jarang ada.BU
LT. 462,3 m2
ppjb
Harga 23jt/meter
Hub frans cen 08788153xxxx bisa wa/telp Atau 08788860xxxx bisa wa/telp

Siap membantu KPR Bank 
Hubungi Frans Cen lagi.Frans Cen lagi 
Bisa titip jual-beli-sewa property"
las8973651,"FRANS CEN-Dijual TANAH Murah Di casa jardin, Bagus.wow.jarang ada.BU LT. 462,3 m2","Rp 10,6 Miliar Total",Rp 23 Juta /m²,462 m²,PPJB,,Tanah,Dijual,"Green Mansion, Jakarta Barat",Jakarta Barat,Green Mansion,"FRANS CEN-Dijual TANAH Murah Di casa jardin, Bagus.wow.jarang ada.BU
LT. 462,3 m2
ppjb
Harga 23jt/meter
Hub frans cen 08788153xxxx bisa wa/telp Atau 08788860xxxx bisa wa/telp

Siap membantu KPR Bank 
Hubungi Frans Cen lagi.Frans Cen lagi 
Bisa titip jual-beli-sewa property"
las4298892,"Tanah Kavling Di Cilandak Cocok Untuk Usaha Dan Townhouse Dan Kost2 An,15mnt Jalan Kaki Ke Simatupang",Rp 10 Miliar Total,,941 m²,SHM,,Tanah,Dijual,"Cilandak, Jakarta Selatan",Jakarta Selatan,Cilandak,"Kesempatan terbatas buat Anda dapatkan tanah nyaman dengan return investasi tinggi di Cilandak, Jakarta Selatan.

Tanah ini menawarkan lokasi yang strategis serta memiliki jumlah lantai 1 yang siap untuk segera Anda miliki, utamanya bagi Anda yang mencari hunian di lokasi yang terjangkau.

Detail Properti ini adalah:
  - Sertifikat: SHM - Sertifikat Hak Milik

Tidak hanya itu, namun properti ini juga memiliki keunggulan sebagai berikut:

  - Lokasi di Pusat Kota.
  - Pemandangan City View.
  - Cocok Untuk Investasi.
  - Properti Bisa Nego.
  - Lokasi Strategis.
  - Lokasi Bebas Banjir.

Lokasi Strategis terletak di Cilandak, properti ini memudahkan akses Anda ke fasilitas-fasilitas utama dan unggulan

Nikmati segala kemudahan dan berbagai keunggulan menarik saat properti eksklusif ini milik Anda. Hubungi segera dan dapatkan informasinya !"
las3834634,Komplek Elite Danau Agung Sunter Termurah,Rp 11 Miliar Total,Rp 25 Juta /m²,441 m²,SHM,,Tanah,Dijual,"Sunter, Jakarta Utara",Jakarta Utara,Sunter,"Dalam komplek
Jalan besar

JUAL-BELI-SEWA PROPERTI 
Spesialis JUAL-BELI-SEWA PROPERTI 
Pebisnis Properti yang Doyan Bakmi
IG: @dion_eastonsproperty
2.5% dari total fee yang aku terima akan disumbangkan ke yang membutuhkan"
las8913081,Dijual kavling rumah golf island 12x25 butuh jual cepat !!,"Rp 6,45 Miliar Total","Rp 21,5 Juta /m²",300 m²,PPJB,,Tanah,Dijual,"Golf Island, Jakarta Utara",Jakarta Utara,Golf Island,"DIJUAL
KAVLING RUMAH GOLF ISLAND
UKURAN 12x25
LT : 300M2
HADAP UTARA 
HARGA 21.5JT/METER
HARD CASH
POSISI SURAT MASIH PPJB

MORE INFO :
pertanyaan dan survey langsung whatsapp click disini :
https://wa.me/628128xxxxxxx
IRFAN KUSUMA
HEAD OF MARKETING
LOT PROPERTY
CALL/WA :08128790xxxx
IG : irfanlotpropertypik
EMAIL :Irfanlotproperty@gmail.com
SPECIALIST PIK2,GOLF ISLAND DAN GOLD COAST
BUY - SELL - RENT"
las8936206,Dijual kavling golf island ukuran 12x30 view danau termurah !,"Rp 7,2 Miliar Total",Rp 24 Juta /m²,300 m² (30x12m),PPJB,30x12 m,Tanah,Dijual,"Golf Island, Jakarta Utara",Jakarta Utara,Golf Island,"dijual kavling golf island
view danau
ukuran 12x30
unit termurah !!
ready bangun
harga 24jt/meter

MORE INFO CALL/WA :
IRFAN KUSUMA
08128790xxxx
IG : irfanlotpropertypik
EMAIL :Irfanlotproperty@gmail.com
HEAD OF MARKETING
LOT PROPERTY
SPECIALIST PIK2,GOLF ISLAND DAN GOLD COAST
BUY - SELL - RENT"
las8936214,Dijual kavling rumah golf island ukuran 12x25 hadap utara murah !,"Rp 6,3 Miliar Total",Rp 21 Juta /m²,300 m² (25x12m),Lainnya,25x12 m,Tanah,Dijual,"Golf Island, Jakarta Utara",Jakarta Utara,Golf Island,"dijual kavling rumah
golf island
cluster sonata
ukuran 12x25
hadap utara
termurah !
harga 21jt/meter

MORE INFO CALL/WA :
IRFAN KUSUMA
08128790xxxx
IG : irfanlotpropertypik
EMAIL :Irfanlotproperty@gmail.com
HEAD OF MARKETING
LOT PROPERTY
SPECIALIST PIK2,GOLF ISLAND DAN GOLD COAST
BUY - SELL - RENT"
las8913076,Dijual kavling rumah golf island ukuran 10x20 hoek termurah !!,"Rp 6,4 Miliar Total","Rp 21,5 Juta /m²",298 m²,PPJB,,Tanah,Dijual,"Golf Island, Jakarta Utara",Jakarta Utara,Golf Island,"DIJUAL
KAVLING RUMAH GOLF ISLAND
UKURAN 10X20 HOEK
LT : 298M2
HARGA 21.5JT/METER
HARD CASH
POSISI SURAT MASIH PPJB

MORE INFO :
pertanyaan dan survey langsung whatsapp click disini :
https://wa.me/628128xxxxxxx
IRFAN KUSUMA
HEAD OF MARKETING
LOT PROPERTY
CALL/WA :08128790xxxx
IG : irfanlotpropertypik
EMAIL :Irfanlotproperty@gmail.com
SPECIALIST PIK2,GOLF ISLAND DAN GOLD COAST
BUY - SELL - RENT"
las3973390,Dijual Kavling Hoek Citra Garden Puri,"Rp 2,1 Miliar Total","Rp 12,5 Juta /m²",168 m²,Lainnya,,Tanah,Dijual,"Citra Garden, Jakarta Barat",Jakarta Barat,Citra Garden,"Perumahan Citra Garden Puri.
Kav huk , luas = 168 m².
Cluster ALMA.
PPJB
Harga : Rp.12,5 jt / m² ( nego )"
las8755198,Kavling Pantai Indah Kapuk Walet Indah 10x30 Hadap Selatan,Rp 26 Juta,,300 m²,SHM,,Tanah,Dijual,"Pantai Indah Kapuk, Jakarta Utara",Jakarta Utara,Pantai Indah Kapuk,"DIJUAL

Kavling di Walet Indah PIK
Luas 10 x 30
Hadap Selatan

Price - 26 juta / m2

DANI BUN 
08788853xxxx
THEO (AVE PRO) "
las8743803,Unit Langka Kavling Ebony PIK1 Luas792 Hadap Barat Kawasan Elit,"Rp 39,6 Miliar Total",Rp 50 Juta /m²,792 m²,PPJB,,Tanah,Dijual,"Pantai Indah Kapuk, Jakarta Utara",Jakarta Utara,Pantai Indah Kapuk,"FOR SALE RARE UNIT
Kav. Ebony BGM PIK
Lebar: 20,5m² Luas: 792m²
Hadap Barat (badan)
posisi belakang danau

Rp50juta/m² Nett

DANI BUN -
08788853xxxx"
las8742646,Kavling Kenari Golf Pik1 15x17 Kawasan Strategis,"Rp 8,16 Miliar Total",Rp 32 Juta /m²,255 m²,PPJB,,Tanah,Dijual,"Pantai Indah Kapuk, Jakarta Utara",Jakarta Utara,Pantai Indah Kapuk,"DIJUAL

Kavling Kenari Golf PIK
Ukuran 15 x 17
Luas Tanah 255 m2

Price - 32 juta / m2 nego

Contact THEO (AVE PRO) "
las8739358,Kavling Permata Buana Jakarta Barat 363m2 Posisi Badan,Rp 31 Juta,,363 m²,PPJB,,Tanah,Dijual,"Permata Buana, Jakarta Barat",Jakarta Barat,Permata Buana,"For Sale 

Kav Permata Buana, Jakbar
luas 363m²
lebar 10
badan
harga 31jt/m²

(William avenue pro)"
las4075111,Hitung Tanah Murah Lt 850 Laut Banda Duren Sawit Jakarta Timur,"Rp 4,3 Miliar Total",,850 m² (55x15m),HGB,55x15 m,Tanah,Dijual,"Duren Sawit, Jakarta Timur",Jakarta Timur,Duren Sawit,"Dijual cepat tanah siap bangun duren sawit jakarta timur
Jual bawah harga pasar
Lokasi bebas banjir
Lingkungan sekitar dekat rumah sakit duren sawit
Sekolah,komplek marinir"
las8894330,Dijual Kavling Di Meruya Jakbar Kavling Bri Cocok Buat Gudang,Rp 2 Miliar Total,,312 m²,SHM,,Tanah,Dijual,"Meruya, Jakarta Barat",Jakarta Barat,Meruya,"Tanah perlu urug
cocok buat gudang or workshop"
las8949034,Cilandak Ampera Tanah Bisa Bangun 18lantai. 100m Ke Tol Dalkot.cocok Rmh Sakit Kampus Gedung Kantor Resto Taman Jakarta Selatan,Rp 118 Miliar Total,Rp 30 Juta /m²,3965 m² (99x40m),SHM,99x40 m,Tanah,Dijual,"Cilandak, Jakarta Selatan",Jakarta Selatan,Cilandak,"Dijual tanah SHM pinggir jalan raya. 100m ke tol dalam kota & area Kemang. 
Bisa bangun 18lantai. Cocok utk Rumah Sakit Gedung Kantor Universitas Resto Taman Showroom. 
Luas Tanah 3965sqm
Luas Bangunan 3407sqm 4.5lantai.
NJOP 2025 Rp103.5M
Harga Rp30juta/M² nego
Charles 08121895xxxx"
las8798799,TANAH STRATEGIS DI PANTAI MUTIARA – JAKARTA UTARA,"Rp 9,4 Miliar Total",,473 m² (26x15m),HGB,26x15 m,Tanah,Dijual,"Pantai Mutiara, Jakarta Utara",Jakarta Utara,Pantai Mutiara,"Kesempatan terbatas buat Anda dapatkan tanah nyaman dengan return investasi tinggi di Pantai Mutiara, Jakarta Utara.

Tanah ini menawarkan kelengkapan fasilitas serta memiliki nilai tepat yang siap untuk segera Anda miliki, utamanya bagi Anda yang mencari hunian di lokasi yang terjangkau.

Detail Properti ini adalah:
  - Sertifikat: HGB - Hak Guna Bangunan

Tidak hanya itu, namun properti ini juga memiliki keunggulan sebagai berikut:

  - Dekat Akses Pelabuhan.
  - Dekat Pusat Perbelanjaan.
  - Dekat Sekolah Negeri.
  - Dekat Universitas.
  - Dekat Fasilitas Kesehatan.
  - Dekat Tempat Wisata.
  - Dekat Tempat Ibadah.
  - Dekat Akses Transjakarta.
  - Cocok Untuk Investasi.
  - Cocok Untuk Dijual Kembali.
  - Properti Bisa Nego.
  - Lokasi Strategis.

Cocok dikembangkan sebagai gedung perkantoran, gudang premium, rumah tinggal mewah, atau lahan investasi

Lokasi Strategis terletak di Pantai Mutiara, properti ini memudahkan akses Anda ke fasilitas-fasilitas utama dan unggulan

Harga yang sangat kompetitif yaitu, Rp. 9.400.000.xxx, tanah ini siap menjadi milik Anda!

Nikmati segala kemudahan dan berbagai keunggulan menarik saat properti premium ini milik Anda. Hubungi segera dan dapatkan informasinya ataupun cek unit!"
las8948803,Tb Simatupang. Tanah Bisa 10lantai. 5menit Kepintu Tol Dalkot. Cocok Utk Hotel Rmh Sakit Universitas Gedung Kantor Showroom Ragunan Ps Minggu Jakarta Selatan,"Rp 40,2 Miliar Total",Rp 39 Juta /m²,1031 m² (38x27m),SHM,38x27 m,Tanah,Dijual,"TB Simatupang, Jakarta Selatan",Jakarta Selatan,TB Simatupang,"Dijual tanah SHM  bisa bangun 10lantai.
Tepi jalan raya TB Simatupang Ragunan. 5menit ke pintu tol pondok pinang-tmii. 
Cocok untuk Rumah Sakit Universitas Gedung Kantor Showroom.
Luas 1031 sqm. bentuk tanah kotak.
Lebar +/-27m panjang +/-38m. 
Harga Rp 39juta/M² nego.
Charles 08121895xxxx"
Dijual,Jl. Joe. Lenteng Agung 1.2ha.shm.jagakarsa,Rp 84 Miliar Total,Rp 7 Juta /m²,12000 m² (200x60m),SHM,,200x60 m,Tanah,"Jagakarsa, Jakarta Selatan",Jakarta Selatan,Jagakarsa,"Tanah di Jagakarsa.

Dapatkan tanah 1 lantai yang asri ini,  dijual menawarkan lingkungan fasilitas yang lengkap, cocok untuk Anda yang menginginkan hunian aman.

Spesifikasi Utama Properti:
  - Sertifikat: SHM - Sertifikat Hak Milik

Fitur unggulan:

  - Bebas Banjir.
  - Lingkungan Islami.
  - Dekat Akses Transjakarta.
  - Dekat Akses Bus Kota.
  - Dekat Akses Bandara.
  - Dekat Pusat Perbelanjaan.
  - Dekat Sekolah Internasional.
  - Dekat Sekolah Negeri.
  - Dekat Universitas.
  - Dekat Fasilitas Kesehatan.
  - Dekat Tempat Wisata.
  - Dekat Tempat Ibadah.
  - Dekat Taman Kota.
  - Lokasi di Pusat Kota.
  - Adem & Sejuk.
  - Cocok Untuk Investasi.
  - Properti Bisa Nego.
  - Hitungan Tanah Kavling.

Terletak di Jagakarsa, tanah ini memberikan kemudahan akses ke berbagai fasilitas menarik.

Dengan harga Rp. 7.000.000, anda bisa memiliki hunian terbaik yang sudah siap huni dan bersertifikat SHM - Sertifikat Hak Milik. Segera ambil kesempatan untuk menikmati investasi di kawasan Jagakarsa yang nyaman ini!

Hubungi segera untuk informasi lebih lanjut!"
Dijual,Dijual Tanah Kavling Murah di Jatinegara Baru Jakarta Timur,"Rp 1,1 Miliar Total",,147 m² (19x8m),SHM,,19x8 m,Tanah,"Jatinegara, Jakarta Timur",Jakarta Timur,Jatinegara,"Dijual Tanah Kavling Siap Bangun di Komplek Jatinegara Baru Jakarta Timur
Akses Jalan Lebar Bisa 3 Mobil

LT 142 meter
Panjang 19 meter
Lebar 7.5 meter

- Sertifikat GIRIK, sedang Proses ke SHM 
- FREE IMB
- Bisa DP Dengan PPJB

Harga :
IDR 1.10 Milyar (NEGO TIPIS  )

NOTE :
- Posisi Kavling Jalan Buntu 
- Payment Cash only
- Bisa membeli Tanah beserta Request Bangunan dengan Harga yang berbeda 

More Detail : 
Maya Angelita"
las8801666,Murah Tanah Bentuk Kotak Di Area Strategis Radio Dalam,"Rp 2,85 Triliun Total","Rp 7,5 Miliar /m²",380 m²,SHM,,Tanah,Dijual,"Radio Dalam, Jakarta Selatan",Jakarta Selatan,Radio Dalam,"For sale di wilayah yang nyaman. Dengan spesifikasinya adalah sebagai berikut:
  - Sertifikat: SHM - Sertifikat Hak Milik

Dan properti ini juga unggul karena:

  - Bebas Banjir.
  - Dekat Akses MRT.
  - Dekat Pusat Perbelanjaan.
  - Dekat Sekolah Negeri.
  - Lokasi di Pusat Kota.

Lokasi tanah berikut mudah dijangkau, hanya selangkah menuju berbagai fasilitas utama dan menarik.

Hanya Rp. 7.500.000.xxx, anda dapat langsung dapatkan tanah istimewa di daerah Radio Dalam ini."
las3051117,Pinisi Indah PIK Hoek Kavling Hadap Utara,"Rp 24,2 Miliar Total","Rp 32,5 Juta /m²",747 m² (25x30m),SHM,25x30 m,Tanah,Dijual,"Pantai Indah Kapuk, Jakarta Utara",Jakarta Utara,Pantai Indah Kapuk,"Hadap Utara

Posisi Hoek

Sertifikat Shm

Luas tanah 747.80
25x30.8

Info
Leo
Icon Property"
las4277188,Kavling Wallstreet Pik2 1200m2 Siap Bangun,Rp 30 Miliar Total,Rp 25 Juta /m²,1200 m² (40x30m),Lainnya,40x30 m,Tanah,Dijual,"Pantai Indah Kapuk 2, Jakarta Utara",Jakarta Utara,Pantai Indah Kapuk 2,"Dijual kavling Komersial PIK2

Wallstreet
30x40
1200m2
Hadap Selatan
Tidak Ada Wajib Bangun

Leo - Icon property
08571176xxxx"
las8914463,Lahan Luas Pinggir Jalan Raya Kapuk SHM,Rp 134 Miliar Total,Rp 10 Juta /m²,13433 m² (448x30m),SHM,448x30 m,Tanah,Dijual,"Kapuk Muara, Jakarta Utara",Jakarta Utara,Kapuk Muara,"DIJUAL

Lahan pinggir jalan raya kapuk
Luas lahan 13.433m2
Bentuk L lebar belakang
Lebar muka 30m2
SHM
10jt/m2 nego
Cocok untuk pergudangan"
Dijual,Kavling Wallstreet PIK2 Hoek 1992m2 Siap Bangun,"Rp 49,8 Miliar Total",Rp 25 Juta /m²,1992 m² (40x50m),PPJB,,40x50 m,Tanah,"Pantai Indah Kapuk 2, Jakarta Utara",Jakarta Utara,Pantai Indah Kapuk 2,"Kavling Wallstreet PIK2 Hoek

Hadap Selatan Timur

Harga 25jt/m2

Leo - 08571176xxxx"
Dijual,Jual Tanah Super Strategis Luas 500m Di Ragunan Jakarta Selatan,"Rp 6,5 Miliar Total",,500 m² (26x16m),SHM,,26x16 m,Tanah,"Ragunan, Jakarta Selatan",Jakarta Selatan,Ragunan,"Jual Tanah Strategis Di, Ragunan, Jakarta Selatan

Spesifikasi :
L. Tanah : 500m²
Lebar Depan : 16.36m²
Lebar Belakang : 17.7m²
Panjang : 26.2m²
Hadap : Selatan
Sertipikat : SHM
Harga : Rp. 650000xxxxnego)

Additional Info :
- Pinggir jalan tembus Ragunan - Cilandak
- Akses jalan 2 mobil
- Sebelahan dengan Town House
- Tanah kosong, dipake parkir mobil aja
- Cocok untuk hunian dan usaha
- Dekat ke Kebun Binatang Ragunan
- Dekat ke Cilandak Mall
- Dekat ke akses Toll JORR

Informasi lengkap dan survei, hubungi :
MAYA (RE/MAX INDOLAND)
Call/WA : 08128771xxxxRIC#"
las4342869,"Bebas Banjir, Bebas Drama – Tanah Asik Di Cirendeu","Rp 1,35 Miliar Total",,173 m² (22x8m),SHM,22x8 m,Tanah,Dijual,"Cirendeu, Jakarta Selatan",Jakarta Selatan,Cirendeu,"Tanah di Cirendeu.

Miliki tanah 1 lantai yang asri ini,  dijual menawarkan lingkungan fasilitas yang lengkap, cocok untuk Anda yang menginginkan hunian strategis.

Spesifikasi Utama Properti:
  - Sertifikat: SHM - Sertifikat Hak Milik

Fitur unggulan:

  - Bebas Banjir.
  - Dekat Pusat Perbelanjaan.
  - Dekat Fasilitas Kesehatan.
  - Dekat Universitas.
  - Adem & Sejuk.
  - Lingkungan Tenang dan Damai.
  - Cocok Untuk Investasi.
  - Cocok Untuk Dijual Kembali.
  - Akses Jalan Muat 2 Mobil.
  - Properti Bisa Nego.
  - Hitungan Tanah Kavling.

Berlokasi di Cirendeu, tanah ini memberikan kemudahan akses ke berbagai fasilitas menarik.

Dengan harga Rp. 1.500.000.xxx, anda bisa memiliki hunian terbaik yang sudah siap huni dan bersertifikat SHM - Sertifikat Hak Milik. Segera ambil kesempatan untuk menikmati investasi di kawasan Cirendeu yang nyaman ini!

Hubungi segera untuk informasi lebih lanjut!"
las8977643,Di Jual Kavling Posisi Hook Strategis di Kota Wisata Cibubur,"Rp 3,24 Miliar Total",Rp 11 Juta /m²,295 m² (20x15m),PPJB,20x15 m,Tanah,Dijual,"Cibubur, Jakarta Timur",Jakarta Timur,Cibubur,"Tanah di Cibubur, Jakarta Timur.

For sale di wilayah yang tenang. Dengan rinciannya adalah sebagai berikut:
  - Sertifikat: PPJB

Dan properti ini juga pilihan tepat karena:

  - Bisa KPR.
  - Siap Huni.
  - Bebas Banjir.
  - Dekat Fasilitas Kesehatan.
  - Dekat Tempat Ibadah.
  - Cocok Untuk Investasi.
  - Properti Bisa Nego.
  - Lokasi Strategis.
  - Hitungan Tanah Kavling.
  - Hitungan Tanah Meter Persegi.

Keberadaan tanah ini mudah dijangkau, hanya selangkah menuju berbagai fasilitas utama dan menarik.

Dengan Rp. 11.000.000/meter (nego) , anda bisa langsung dapatkan tanah strategis di daerah Cibubur ini."
